id,x,y,z,status
17309,0.48841715,4.721366,8.37013,No ansiedad
17310,0.6991069,4.759673,8.350976,No ansiedad
17311,0.59376204,4.865018,8.255207,No ansiedad
17312,0.89064306,4.548983,9.184157,No ansiedad
17313,0.2681506,4.4915223,8.896853,No ansiedad
17314,0.81402856,4.5394063,9.222465,No ansiedad
17315,0.08619126,4.644751,8.647857,No ansiedad
17316,0.59376204,4.7788267,8.63828,No ansiedad
17317,0.49799395,4.4340615,8.599973,No ansiedad
17318,0.8714894,4.606444,9.615114,No ansiedad
17319,0.22984336,4.5681367,8.676587,No ansiedad
17320,0.6895301,4.8267107,8.513782,No ansiedad
17321,0.22984336,4.4915223,8.475474,No ansiedad
17322,0.63206923,4.7500963,8.446744,No ansiedad
17323,0.23942018,4.4915223,8.504205,No ansiedad
17324,0.21068975,4.644751,9.002198,No ansiedad
17325,0.21068975,4.5872903,8.973468,No ansiedad
17326,0.31603462,4.4819455,8.408437,No ansiedad
17327,0.21068975,4.462792,8.456321,No ansiedad
17328,0.47884035,4.673482,8.283937,No ansiedad
17329,0.34476504,4.55856,8.791509,No ansiedad
17330,0.7086837,4.8267107,8.350976,No ansiedad
17331,0.32561144,4.5202527,8.437167,No ansiedad
17332,0.21068975,4.644751,8.992621,No ansiedad
17333,0.2681506,4.596867,8.8777,No ansiedad
17334,0.5554548,4.759673,8.868123,No ansiedad
17335,0.2681506,4.548983,8.762778,No ansiedad
17336,0.4405331,4.7788267,8.255207,No ansiedad
17337,0.2777274,4.453215,8.820239,No ansiedad
17338,0.32561144,4.55856,8.724471,No ansiedad
17339,0.08619126,4.6255975,8.676587,No ansiedad
17340,0.19153613,4.673482,8.695741,No ansiedad
17341,0.19153613,4.5777135,8.734048,No ansiedad
17342,0.22984336,4.510676,8.6574335,No ansiedad
17343,0.48841715,4.5298295,8.475474,No ansiedad
17344,0.23942018,4.548983,8.963891,No ansiedad
17345,0.08619126,4.596867,8.714894,No ansiedad
17346,0.10534488,4.5777135,8.628703,No ansiedad
17347,0.10534488,4.6255975,8.63828,No ansiedad
17348,0.12449849,4.5394063,8.810662,No ansiedad
17349,0.61291564,4.7309427,8.264784,No ansiedad
17350,0.7469909,4.8458643,8.446744,No ansiedad
17351,0.61291564,4.8458643,8.197746,No ansiedad
17352,0.1340753,4.5681367,8.801085,No ansiedad
17353,0.12449849,4.548983,8.820239,No ansiedad
17354,0.7565677,4.548983,8.925584,No ansiedad
17355,0.6799533,4.7022123,8.465898,No ansiedad
17356,0.19153613,4.5872903,8.896853,No ansiedad
17357,0.23942018,4.4915223,8.916007,No ansiedad
17358,0.1340753,4.6351743,8.839393,No ansiedad
17359,0.36391866,4.55856,8.418014,No ansiedad
17360,0.10534488,4.606444,8.63828,No ansiedad
17361,0.19153613,4.5394063,8.7532015,No ansiedad
17362,0.1436521,4.5777135,8.858546,No ansiedad
17363,0.6512229,4.4436383,8.7053175,No ansiedad
17364,0.6895301,4.7309427,8.513782,No ansiedad
17365,0.1340753,4.5298295,8.619126,No ansiedad
17366,0.12449849,4.6351743,8.772355,No ansiedad
17367,0.11492168,4.548983,8.829816,No ansiedad
17368,0.11492168,4.5298295,8.647857,No ansiedad
17369,1.0342951,4.414908,8.810662,No ansiedad
17370,0.7374141,4.807557,8.207323,No ansiedad
17371,0.2777274,4.5777135,8.714894,No ansiedad
17372,0.2777274,4.5872903,8.820239,No ansiedad
17373,0.20111294,4.596867,8.686164,No ansiedad
17374,0.1340753,4.6351743,8.695741,No ansiedad
17375,0.34476504,4.4915223,8.456321,No ansiedad
17376,0.23942018,4.596867,8.954314,No ansiedad
17377,0.6703765,4.8267107,9.021352,No ansiedad
17378,0.2681506,4.5681367,8.734048,No ansiedad
17379,0.8331822,4.6255975,9.404425,No ansiedad
17380,0.17238252,4.4819455,8.7532015,No ansiedad
17381,0.16280572,4.644751,8.724471,No ansiedad
17382,0.20111294,4.5394063,8.791509,No ansiedad
17383,0.08619126,4.5872903,8.925584,No ansiedad
17384,0.1340753,4.606444,8.791509,No ansiedad
17385,0.22984336,4.6255975,8.772355,No ansiedad
17386,0.06703765,4.5777135,8.724471,No ansiedad
17387,0.11492168,4.5681367,8.868123,No ansiedad
17388,0.29688102,4.5202527,8.743625,No ansiedad
17389,-0.009576807,4.462792,8.916007,No ansiedad
17390,0.24899697,4.663905,8.7053175,No ansiedad
17391,0.10534488,4.596867,8.829816,No ansiedad
17392,0.1340753,4.548983,8.6574335,No ansiedad
17393,0.842759,4.510676,9.5385,No ansiedad
17394,1.0630256,4.4723687,8.456321,No ansiedad
17395,0.18195933,4.596867,8.973468,No ansiedad
17396,0.06703765,4.5777135,8.829816,No ansiedad
17397,0.095768064,4.596867,8.801085,No ansiedad
17398,0.15322891,4.5872903,8.772355,No ansiedad
17399,0.11492168,4.5777135,8.762778,No ansiedad
17400,0.1436521,4.501099,8.992621,No ansiedad
17401,0.24899697,4.5872903,8.801085,No ansiedad
17402,0.20111294,4.5298295,8.686164,No ansiedad
17403,0.1340753,4.4723687,8.686164,No ansiedad
17404,0.12449849,4.4723687,9.097966,No ansiedad
17405,-0.10534488,4.663905,8.896853,No ansiedad
17406,-0.019153614,4.548983,8.66701,No ansiedad
17407,0.18195933,4.654328,8.887277,No ansiedad
17408,0.20111294,4.4915223,8.820239,No ansiedad
17409,0.31603462,4.673482,8.695741,No ansiedad
17410,0.30645782,4.6255975,8.772355,No ansiedad
17411,0.24899697,4.5298295,8.781932,No ansiedad
17412,0.22984336,4.462792,9.11712,No ansiedad
17413,0.009576807,4.5298295,8.676587,No ansiedad
17414,0.25857377,4.5298295,8.772355,No ansiedad
17415,0.25857377,4.5777135,8.791509,No ansiedad
17416,0.12449849,4.5872903,8.781932,No ansiedad
17417,0.009576807,4.453215,8.848969,No ansiedad
17418,0.05746084,4.5298295,8.676587,No ansiedad
17419,0.019153614,4.4244847,9.002198,No ansiedad
17420,-0.095768064,4.912902,8.341399,No ansiedad
17421,0.2777274,4.4436383,8.695741,No ansiedad
17422,0.21068975,4.644751,8.695741,No ansiedad
17423,-0.11492168,4.76925,8.456321,No ansiedad
17424,0.20111294,4.654328,8.571242,No ansiedad
17425,-0.24899697,4.711789,9.011775,No ansiedad
17426,0.06703765,4.4819455,8.983045,No ansiedad
17427,0.23942018,4.654328,8.599973,No ansiedad
17428,0.11492168,4.510676,8.6095495,No ansiedad
17429,0.16280572,4.5872903,8.791509,No ansiedad
17430,0.33518824,4.6255975,8.810662,No ansiedad
17431,0.12449849,4.462792,9.059659,No ansiedad
17432,0.12449849,4.9416323,8.331821,No ansiedad
17433,-0.047884032,4.7022123,8.90643,No ansiedad
17434,0.29688102,4.6160207,8.6095495,No ansiedad
17435,0.16280572,4.4723687,8.542512,No ansiedad
17436,0.16280572,4.606444,8.973468,No ansiedad
17437,0.038307227,4.5681367,8.801085,No ansiedad
17438,0.32561144,4.6830587,8.532935,No ansiedad
17439,-0.16280572,4.7022123,8.542512,No ansiedad
17440,0.095768064,4.7788267,8.504205,No ansiedad
17441,-0.009576807,4.405331,8.686164,No ansiedad
17442,1.0055647,4.6160207,8.647857,No ansiedad
17443,0.076614454,4.5202527,8.743625,No ansiedad
17444,0.2681506,4.548983,8.781932,No ansiedad
17445,0.095768064,4.5298295,8.810662,No ansiedad
17446,-0.05746084,4.6830587,8.6574335,No ansiedad
17447,-0.19153613,4.663905,8.896853,No ansiedad
17448,0.7565677,4.5681367,9.346964,No ansiedad
17449,0.4405331,4.759673,8.446744,No ansiedad
17450,0.9864111,4.5777135,9.299079,No ansiedad
17451,0.5746084,4.7022123,8.475474,No ansiedad
17452,0.7278373,4.5202527,8.647857,No ansiedad
17453,0.7182605,4.7022123,8.283937,No ansiedad
17454,0.8714894,4.4915223,8.676587,No ansiedad
17455,0.15322891,4.663905,8.408437,No ansiedad
17456,0.7757214,4.7022123,8.39886,No ansiedad
17457,0.78529817,4.453215,8.6095495,No ansiedad
17458,0.6799533,4.4915223,8.791509,No ansiedad
17459,0.6607997,4.5298295,9.088389,No ansiedad
17460,0.63206923,4.462792,9.232041,No ansiedad
17461,0.40222588,4.817134,8.408437,No ansiedad
17462,-0.20111294,4.7022123,9.011775,No ansiedad
17463,0.80445176,4.5681367,9.069236,No ansiedad
17464,0.842759,4.271256,8.590396,No ansiedad
17465,0.15322891,4.462792,8.954314,No ansiedad
17466,0.60333884,4.4915223,8.743625,No ansiedad
17467,0.9672575,4.55856,8.695741,No ansiedad
17468,0.05746084,5.00867,8.331821,No ansiedad
17469,0.59376204,4.4723687,8.619126,No ansiedad
17470,0.91937345,4.6255975,9.423578,No ansiedad
17471,0.49799395,4.644751,8.63828,No ansiedad
17472,0.6512229,4.414908,9.011775,No ansiedad
17473,0.7565677,4.510676,8.714894,No ansiedad
17474,0.92895025,4.5872903,9.222465,No ansiedad
17475,0.8523358,4.673482,8.523358,No ansiedad
17476,0.6991069,4.5298295,8.6095495,No ansiedad
17477,1.0534488,4.6351743,8.542512,No ansiedad
17478,0.076614454,4.596867,8.90643,No ansiedad
17479,0.8714894,4.405331,8.360553,No ansiedad
17480,0.48841715,4.405331,8.839393,No ansiedad
17481,0.32561144,4.261679,9.14585,No ansiedad
17482,0.32561144,4.501099,9.3182335,No ansiedad
17483,1.0055647,4.673482,9.337387,No ansiedad
17484,0.1340753,4.4723687,9.155427,No ansiedad
17485,0.6512229,4.3287168,9.270349,No ansiedad
17486,0.12449849,4.711789,8.418014,No ansiedad
17487,0.06703765,5.046977,8.379706,No ansiedad
17488,0.076614454,4.6926355,8.418014,No ansiedad
17489,0.842759,4.4436383,8.571242,No ansiedad
17490,0.5554548,4.807557,8.839393,No ansiedad
17491,0.5554548,4.855441,8.42759,No ansiedad
17492,0.81402856,4.9416323,8.504205,No ansiedad
17493,0.6991069,4.6255975,8.6574335,No ansiedad
17494,0.842759,4.414908,8.39886,No ansiedad
17495,0.7661445,4.223372,8.791509,No ansiedad
17496,0.641646,4.462792,9.212888,No ansiedad
17497,0.4213795,4.8362875,8.379706,No ansiedad
17498,0.8714894,4.405331,8.619126,No ansiedad
17499,0.8331822,4.4340615,8.475474,No ansiedad
17500,0.47884035,4.3957543,9.021352,No ansiedad
17501,0.91937345,4.3861775,8.39886,No ansiedad
17502,0.7086837,4.405331,8.839393,No ansiedad
17503,0.90979666,4.4436383,8.379706,No ansiedad
17504,-0.047884032,4.865018,8.303091,No ansiedad
17505,0.7469909,4.414908,8.820239,No ansiedad
17506,0.31603462,4.596867,8.619126,No ansiedad
17507,0.63206923,4.414908,8.848969,No ansiedad
17508,0.6607997,4.4244847,9.14585,No ansiedad
17509,0.35434186,4.6351743,9.346964,No ansiedad
17510,0.62249243,4.4723687,8.887277,No ansiedad
17511,0.7565677,4.5202527,8.858546,No ansiedad
17512,-0.02873042,4.6160207,8.810662,No ansiedad
17513,0.641646,4.280833,9.059659,No ansiedad
17514,0.36391866,4.6160207,8.714894,No ansiedad
17515,0.78529817,4.4436383,8.848969,No ansiedad
17516,0.7565677,4.462792,8.839393,No ansiedad
17517,0.41180268,4.7022123,9.11712,No ansiedad
17518,0.80445176,4.9224787,8.475474,No ansiedad
17519,0.22026655,4.55856,8.63828,No ansiedad
17520,0.80445176,4.4340615,8.542512,No ansiedad
17521,0.30645782,4.4244847,9.241618,No ansiedad
17522,0.5554548,4.510676,8.810662,No ansiedad
17523,0.62249243,4.453215,8.810662,No ansiedad
17524,0.46926352,4.4244847,8.916007,No ansiedad
17525,0.37349546,4.3382936,9.126697,No ansiedad
17526,0.7086837,4.9224787,8.6574335,No ansiedad
17527,-0.15322891,4.7309427,8.293514,No ansiedad
17528,0.45010993,4.3957543,8.983045,No ansiedad
17529,0.19153613,4.5777135,8.839393,No ansiedad
17530,0.18195933,4.6830587,8.264784,No ansiedad
17531,0.78529817,4.3957543,8.858546,No ansiedad
17532,0.6895301,4.414908,8.810662,No ansiedad
17533,0.35434186,4.711789,8.647857,No ansiedad
17534,-0.21068975,4.606444,8.571242,No ansiedad
17535,0.51714754,4.501099,8.983045,No ansiedad
17536,0.16280572,4.6160207,8.839393,No ansiedad
17537,0.5267244,4.414908,8.963891,No ansiedad
17538,0.545878,4.606444,8.820239,No ansiedad
17539,0.11492168,4.3382936,8.868123,No ansiedad
17540,-0.48841715,4.213795,8.686164,No ansiedad
17541,0.7469909,4.501099,8.714894,No ansiedad
17542,-0.11492168,4.6926355,8.829816,No ansiedad
17543,0.2681506,4.6160207,8.63828,No ansiedad
17544,-0.36391866,4.673482,8.63828,No ansiedad
17545,0,4.7309427,8.169016,No ansiedad
17546,0.59376204,4.7884035,8.303091,No ansiedad
17547,0.2681506,4.4915223,8.63828,No ansiedad
17548,0.22026655,4.644751,8.676587,No ansiedad
17549,0.11492168,4.5298295,8.829816,No ansiedad
17550,-0.02873042,4.357447,8.676587,No ansiedad
17551,0.30645782,4.6926355,8.8777,No ansiedad
17552,0.22026655,4.6160207,8.772355,No ansiedad
17553,0.25857377,4.31914,9.385271,No ansiedad
17554,0.32561144,4.8362875,8.389283,No ansiedad
17555,0.59376204,4.807557,8.39886,No ansiedad
17556,0.02873042,4.6351743,8.743625,No ansiedad
17557,0.45010993,4.865018,8.283937,No ansiedad
17558,0.7565677,4.4244847,8.686164,No ansiedad
17559,0.17238252,4.5394063,8.954314,No ansiedad
17560,0.48841715,4.721366,8.504205,No ansiedad
17561,0.23942018,4.261679,8.944737,No ansiedad
17562,-0.15322891,4.711789,8.829816,No ansiedad
17563,0.35434186,4.711789,8.944737,No ansiedad
17564,-0.047884032,4.7022123,8.762778,No ansiedad
17565,0.2681506,4.644751,8.992621,No ansiedad
17566,0.61291564,4.999093,7.7189064,No ansiedad
17567,0.45010993,4.2425256,9.337387,No ansiedad
17568,0.18195933,4.501099,9.270349,No ansiedad
17569,-0.23942018,4.3766007,9.040505,No ansiedad
17570,0.39264908,4.7309427,8.255207,No ansiedad
17571,0.63206923,4.721366,8.762778,No ansiedad
17572,0.009576807,4.4819455,9.126697,No ansiedad
17573,0.35434186,4.6160207,8.887277,No ansiedad
17574,0.80445176,5.00867,7.9487495,No ansiedad
17575,0.06703765,4.4723687,8.686164,No ansiedad
17576,1.3982137,4.2904096,9.595961,No ansiedad
17577,0.12449849,4.5394063,9.174581,No ansiedad
17578,0.47884035,4.3382936,9.126697,No ansiedad
17579,-0.047884032,4.3861775,8.820239,No ansiedad
17580,1.1109096,4.213795,9.14585,No ansiedad
17581,1.5227122,4.261679,9.260772,No ansiedad
17582,1.5897499,4.146757,9.14585,No ansiedad
17583,0.59376204,4.414908,9.184157,No ansiedad
17584,0.6991069,4.817134,8.456321,No ansiedad
17585,0.545878,4.3382936,9.174581,No ansiedad
17586,0.40222588,4.6830587,7.9583263,No ansiedad
17587,0.37349546,4.6255975,8.772355,No ansiedad
17588,0.16280572,4.357447,9.404425,No ansiedad
17589,1.1300632,4.1946416,9.442732,No ansiedad
17590,0.22026655,4.271256,8.7532015,No ansiedad
17591,0.82360536,4.414908,9.040505,No ansiedad
17592,0.21068975,4.644751,8.236053,No ansiedad
17593,0.91937345,4.865018,8.00621,No ansiedad
17594,0.6512229,4.2521024,9.3182335,No ansiedad
17595,0.4309563,4.4436383,9.385271,No ansiedad
17596,0.51714754,4.9416323,7.7667904,No ansiedad
17597,0.59376204,4.2042184,9.883265,No ansiedad
17598,-0.10534488,4.3766007,8.695741,No ansiedad
17599,0.8810662,4.7405195,8.331821,No ansiedad
17600,0.7565677,4.596867,8.6574335,No ansiedad
17601,0.61291564,4.2999864,9.097966,No ansiedad
17602,1.2641385,4.1946416,9.165004,No ansiedad
17603,1.6089035,4.31914,9.461885,No ansiedad
17604,0.16280572,4.175488,9.32781,No ansiedad
17605,0.45010993,4.453215,9.155427,No ansiedad
17606,0.90979666,4.7884035,8.130709,No ansiedad
17607,0.63206923,4.4819455,8.063671,No ansiedad
17608,0.90979666,4.548983,8.130709,No ansiedad
17609,0.62249243,4.3478703,8.868123,No ansiedad
17610,0.06703765,3.8498764,8.762778,No ansiedad
17611,0.34476504,4.050989,9.165004,No ansiedad
17612,0.20111294,4.050989,9.3182335,No ansiedad
17613,0.38307226,4.309563,9.241618,No ansiedad
17614,0.4213795,4.721366,8.523358,No ansiedad
17615,0.545878,4.5777135,8.868123,No ansiedad
17616,0.32561144,4.2904096,8.42759,No ansiedad
17617,0.8523358,4.2042184,9.3661175,No ansiedad
17618,0.23942018,4.462792,9.107543,No ansiedad
17619,0.17238252,4.3382936,9.260772,No ansiedad
17620,1.5035586,4.31914,9.174581,No ansiedad
17621,1.13964,4.4915223,9.088389,No ansiedad
17622,0.32561144,4.271256,8.169016,No ansiedad
17623,0.32561144,4.357447,8.2169,No ansiedad
17624,0.78529817,4.663905,8.389283,No ansiedad
17625,0.6512229,4.663905,8.6095495,No ansiedad
17626,0.30645782,4.175488,9.490616,No ansiedad
17627,0.93852705,4.6255975,8.418014,No ansiedad
17628,0.58418524,4.8267107,8.350976,No ansiedad
17629,0.37349546,4.3287168,8.599973,No ansiedad
17630,0.5554548,4.76925,8.523358,No ansiedad
17631,1.2354081,4.663905,9.500193,No ansiedad
17632,0.89064306,4.673482,8.456321,No ansiedad
17633,0.25857377,4.5394063,9.155427,No ansiedad
17634,1.3120226,4.5298295,8.916007,No ansiedad
17635,0.9768343,4.5298295,8.283937,No ansiedad
17636,0.30645782,4.357447,8.082825,No ansiedad
17637,0.45968673,4.2904096,9.040505,No ansiedad
17638,0.36391866,4.232949,8.2169,No ansiedad
17639,1.13964,4.606444,8.647857,No ansiedad
17640,0.095768064,4.3287168,9.394848,No ansiedad
17641,0.5363012,4.261679,8.207323,No ansiedad
17642,0.36391866,4.6926355,8.762778,No ansiedad
17643,0.47884035,4.357447,8.379706,No ansiedad
17644,0.31603462,4.1659107,9.059659,No ansiedad
17645,1.0726024,4.6926355,9.720459,No ansiedad
17646,0.47884035,4.3382936,9.078813,No ansiedad
17647,0.7661445,4.7500963,8.829816,No ansiedad
17648,0.641646,4.903325,8.676587,No ansiedad
17649,0.36391866,4.2425256,8.341399,No ansiedad
17650,0.32561144,4.5777135,8.848969,No ansiedad
17651,0.35434186,4.280833,8.197746,No ansiedad
17652,0.038307227,4.3766007,9.212888,No ansiedad
17653,0.41180268,4.711789,8.6574335,No ansiedad
17654,0.7182605,4.951209,8.475474,No ansiedad
17655,0.095768064,4.175488,9.059659,No ansiedad
17656,0.8331822,4.5298295,9.624691,No ansiedad
17657,0.5554548,4.367024,9.222465,No ansiedad
17658,0.92895025,4.663905,8.331821,No ansiedad
17659,0.46926352,4.453215,8.101978,No ansiedad
17660,0.47884035,4.4436383,8.408437,No ansiedad
17661,0.7661445,4.367024,9.433155,No ansiedad
17662,0.4309563,4.405331,8.695741,No ansiedad
17663,0.10534488,4.5298295,8.963891,No ansiedad
17664,0.1340753,4.4915223,8.619126,No ansiedad
17665,0.32561144,4.4723687,9.069236,No ansiedad
17666,1.1971009,4.6830587,9.385271,No ansiedad
17667,0.30645782,4.663905,8.801085,No ansiedad
17668,0.33518824,4.462792,9.203311,No ansiedad
17669,0.2681506,4.10845,8.916007,No ansiedad
17670,0.4213795,4.3287168,9.021352,No ansiedad
17671,0.05746084,4.4819455,8.446744,No ansiedad
17672,0.24899697,4.2904096,8.772355,No ansiedad
17673,0.545878,4.3861775,8.676587,No ansiedad
17674,0.94810385,4.6830587,9.011775,No ansiedad
17675,0.6607997,4.817134,9.050082,No ansiedad
17676,0.50757074,4.5202527,9.404425,No ansiedad
17677,0.50757074,4.817134,8.303091,No ansiedad
17678,0.6607997,4.807557,9.155427,No ansiedad
17679,0.16280572,4.5777135,8.39886,No ansiedad
17680,0.33518824,4.855441,8.1881695,No ansiedad
17681,0.39264908,4.3957543,8.714894,No ansiedad
17682,0.38307226,4.213795,8.925584,No ansiedad
17683,0.36391866,4.309563,9.241618,No ansiedad
17684,0.63206923,4.367024,8.887277,No ansiedad
17685,0.641646,4.8745947,8.274361,No ansiedad
17686,0.7661445,4.8841715,8.599973,No ansiedad
17687,0.6703765,4.9224787,8.848969,No ansiedad
17688,0.41180268,4.4340615,8.63828,No ansiedad
17689,-0.05746084,4.5298295,8.42759,No ansiedad
17690,0.32561144,4.673482,8.944737,No ansiedad
17691,0.48841715,4.3766007,9.423578,No ansiedad
17692,0.5363012,4.7500963,9.279925,No ansiedad
17693,0.7182605,4.3382936,8.848969,No ansiedad
17694,0.076614454,4.721366,8.00621,No ansiedad
17695,0.05746084,4.5202527,8.992621,No ansiedad
17696,0.46926352,4.4723687,8.992621,No ansiedad
17697,0.60333884,4.5394063,8.935161,No ansiedad
17698,0.7565677,4.4915223,8.7532015,No ansiedad
17699,0.47884035,4.6830587,8.944737,No ansiedad
17700,0.50757074,4.232949,9.069236,No ansiedad
17701,0.641646,4.414908,8.820239,No ansiedad
17702,0.39264908,4.462792,8.542512,No ansiedad
17703,0.4309563,4.3766007,8.571242,No ansiedad
17704,0.5650316,4.8745947,8.695741,No ansiedad
17705,0.49799395,4.309563,9.241618,No ansiedad
17706,0.47884035,4.510676,8.772355,No ansiedad
17707,0.61291564,4.4819455,8.810662,No ansiedad
17708,0.34476504,4.4244847,8.7053175,No ansiedad
17709,0.1436521,4.2521024,8.916007,No ansiedad
17710,0.19153613,4.309563,9.251195,No ansiedad
17711,0.78529817,4.912902,8.7532015,No ansiedad
17712,0.30645782,4.6160207,8.322245,No ansiedad
17713,0.47884035,4.462792,8.542512,No ansiedad
17714,0.40222588,4.501099,8.532935,No ansiedad
17715,0.29688102,4.271256,8.801085,No ansiedad
17716,-0.06703765,4.5298295,8.7053175,No ansiedad
17717,0.29688102,4.2042184,9.433155,No ansiedad
17718,0.39264908,4.4915223,8.801085,No ansiedad
17719,0.50757074,4.3766007,8.992621,No ansiedad
17720,0.6512229,4.5872903,8.561666,No ansiedad
17721,0.24899697,4.2521024,9.155427,No ansiedad
17722,0.31603462,4.2999864,8.983045,No ansiedad
17723,0.4309563,4.3957543,8.810662,No ansiedad
17724,0.62249243,4.4244847,8.561666,No ansiedad
17725,0.58418524,4.453215,8.925584,No ansiedad
17726,0.5650316,4.5298295,8.513782,No ansiedad
17727,0.2777274,4.175488,8.973468,No ansiedad
17728,0.31603462,4.2521024,9.059659,No ansiedad
17729,0.4405331,4.3478703,8.590396,No ansiedad
17730,0.2777274,4.3287168,9.299079,No ansiedad
17731,0.38307226,4.223372,9.279925,No ansiedad
17732,0.047884032,4.4819455,7.8625584,No ansiedad
17733,0.33518824,4.271256,8.628703,No ansiedad
17734,0.47884035,4.3861775,8.734048,No ansiedad
17735,0.51714754,4.405331,9.078813,No ansiedad
17736,0.2873042,4.213795,9.126697,No ansiedad
17737,0.4213795,4.280833,8.590396,No ansiedad
17738,0.29688102,4.309563,8.925584,No ansiedad
17739,0.33518824,4.31914,9.193734,No ansiedad
17740,0.60333884,4.548983,8.523358,No ansiedad
17741,0.50757074,4.4723687,8.6095495,No ansiedad
17742,0.2777274,4.156334,8.781932,No ansiedad
17743,0.37349546,4.271256,8.839393,No ansiedad
17744,0.33518824,4.2521024,8.66701,No ansiedad
17745,0.2777274,4.2521024,8.1881695,No ansiedad
17746,0.37349546,4.31914,8.599973,No ansiedad
17747,0.46926352,4.462792,8.734048,No ansiedad
17748,0.34476504,4.4340615,8.628703,No ansiedad
17749,0.40222588,4.2521024,8.714894,No ansiedad
17750,0.31603462,4.2521024,9.021352,No ansiedad
17751,0.4309563,4.405331,8.791509,No ansiedad
17752,0.29688102,4.2521024,8.820239,No ansiedad
17753,0.37349546,4.414908,8.992621,No ansiedad
17754,0.23942018,4.3287168,8.944737,No ansiedad
17755,0.36391866,4.261679,8.973468,No ansiedad
17756,0.38307226,4.4244847,8.868123,No ansiedad
17757,0.34476504,4.2521024,8.743625,No ansiedad
17758,0.4213795,4.414908,8.734048,No ansiedad
17759,0.41180268,4.405331,8.647857,No ansiedad
17760,0.39264908,4.261679,8.647857,No ansiedad
17761,0.34476504,4.271256,8.868123,No ansiedad
17762,0.30645782,4.2999864,9.136273,No ansiedad
17763,0.58418524,4.5298295,8.66701,No ansiedad
17764,0.41180268,4.414908,8.552089,No ansiedad
17765,0.37349546,4.3957543,8.580819,No ansiedad
17766,0.22026655,4.596867,8.360553,No ansiedad
17767,0.45968673,4.4340615,8.532935,No ansiedad
17768,0.4405331,4.405331,8.848969,No ansiedad
17769,0.23942018,4.2999864,9.088389,No ansiedad
17770,0.37349546,4.261679,9.021352,No ansiedad
17771,0.32561144,4.232949,8.858546,No ansiedad
17772,0.30645782,4.2042184,9.346964,No ansiedad
17773,0.38307226,4.280833,8.762778,No ansiedad
17774,0.38307226,4.4244847,8.992621,No ansiedad
17775,0.5554548,4.3957543,9.078813,No ansiedad
17776,-4.1180267,8.456321,-0.8331822,No ansiedad
17777,-4.2999864,8.63828,-0.7661445,No ansiedad
17778,-4.4436383,8.446744,-1.0630256,No ansiedad
17779,-4.5681367,8.714894,-0.80445176,No ansiedad
17780,-4.7309427,8.8777,-1.3503298,No ansiedad
17781,-4.462792,8.647857,-0.79487497,No ansiedad
17782,-4.405331,8.523358,-0.78529817,No ansiedad
17783,-4.4723687,8.532935,-0.7182605,No ansiedad
17784,-4.357447,8.523358,-0.93852705,No ansiedad
17785,-4.4244847,8.561666,-1.0055647,No ansiedad
17786,-4.8267107,8.772355,-1.1779473,No ansiedad
17787,-4.309563,8.63828,-0.6991069,No ansiedad
17788,-4.596867,8.66701,-1.2449849,No ansiedad
17789,-4.606444,8.7532015,-0.5554548,No ansiedad
17790,-2.4708161,8.963891,1.436521,No ansiedad
17791,-4.7500963,8.791509,-1.6663644,No ansiedad
17792,-4.5681367,8.599973,-1.1109096,No ansiedad
17793,-4.050989,8.829816,0.82360536,No ansiedad
17794,-4.4340615,8.724471,0,No ansiedad
17795,-2.566584,9.059659,1.4460979,No ansiedad
17796,-4.175488,8.552089,-0.80445176,No ansiedad
17797,-4.1276035,8.571242,-0.6895301,No ansiedad
17798,-4.7022123,8.734048,-0.90979666,No ansiedad
17799,-4.3861775,8.456321,-1.292869,No ansiedad
17800,-3.6391866,8.925584,0.94810385,No ansiedad
17801,-2.7006595,9.107543,1.2449849,No ansiedad
17802,-4.156334,8.552089,-0.7565677,No ansiedad
17803,-4.185065,8.465898,-0.90979666,No ansiedad
17804,-4.3957543,8.590396,-0.5746084,No ansiedad
17805,-4.9224787,8.829816,-1.0534488,No ansiedad
17806,-2.7006595,9.251195,1.1587936,No ansiedad
17807,-4.3382936,8.6095495,-0.81402856,No ansiedad
17808,-4.5298295,8.724471,-1.5035586,No ansiedad
17809,-2.7389667,8.887277,1.3694834,No ansiedad
17810,-4.185065,8.896853,0.6799533,No ansiedad
17811,-4.721366,8.820239,-1.4077905,No ansiedad
17812,-4.098873,8.542512,-1.0151415,No ansiedad
17813,-4.7022123,8.7532015,-1.6280571,No ansiedad
17814,-4.7500963,8.7532015,-1.7429788,No ansiedad
17815,-4.060566,8.724471,0.61291564,No ansiedad
17816,-4.2999864,8.465898,-0.81402856,No ansiedad
17817,-4.2521024,8.6574335,-0.8810662,No ansiedad
17818,-3.5529952,9.069236,1.1779473,No ansiedad
17819,-4.5202527,8.39886,-0.90979666,No ansiedad
17820,-3.5338416,8.858546,0.842759,No ansiedad
17821,-2.6910827,8.944737,1.3503298,No ansiedad
17822,-4.6926355,8.8777,-1.532289,No ansiedad
17823,-4.4723687,8.437167,-0.6703765,No ansiedad
17824,-4.223372,8.743625,0.40222588,No ansiedad
17825,-3.9839516,8.552089,0.08619126,No ansiedad
17826,-4.817134,8.791509,-0.90979666,No ansiedad
17827,-4.5777135,8.676587,-1.4077905,No ansiedad
17828,-4.367024,8.580819,-0.78529817,No ansiedad
17829,-2.7485435,8.963891,1.3503298,No ansiedad
